wavelength,value
622.8666557261771,2179.6190476190477
623.0141480829843,2185.8571428571427
623.161648687875,2174.4285714285716
623.309157548821,2197.285714285714
623.4566746737942,2183.6190476190477
623.6042000707666,2184.4285714285716
623.7517337477101,2182.809523809524
623.8992757125966,2194.904761904762
624.046825973398,2183.809523809524
624.1943845380863,2163.714285714286
624.3419514146333,2174.5238095238096
624.489526611011,2185.8571428571427
624.6371101351913,2176.4285714285716
624.7847019951462,2166.714285714286
624.9323021988475,2177.095238095238
625.0799107542672,2160.4761904761904
625.2275276693771,2178.7619047619046
625.3751529521493,2184.714285714286
625.5227866105555,2181.2380952380954
625.6704286525678,2178.095238095238
625.818079086158,2176.714285714286
625.9657379192981,2177.4285714285716
626.11340515996,2156.2380952380954
626.2610808161157,2152.2380952380954
626.408764895737,2140.285714285714
626.5564574067957,2142.809523809524
626.7041583572641,2144.6666666666665
626.8518677551137,2128.4285714285716
626.9995856083167,2158.5238095238096
627.1473119248449,2138.285714285714
627.2950467126702,2136.4285714285716
627.4427899797646,2146.8571428571427
627.5905417341,2146.809523809524
627.7383019836483,2151.6666666666665
627.8860707363814,2128.1428571428573
628.0338480002712,2119.2380952380954
628.1816337832897,2151.285714285714
628.3294280934088,2140.5238095238096
628.4772309386004,2130.714285714286
628.6250423268364,2151.714285714286
628.7728622660887,2133.4761904761904
628.9206907643293,2148.7619047619046
629.06852782953,2138.3809523809523
629.2163734696628,2129.0
629.3642276926997,2150.3333333333335
629.5120905066125,2132.2380952380954
629.6599619193731,2162.0
629.8078419389535,2156.4285714285716
629.9557305733256,2133.6666666666665
630.1036278304613,2153.2380952380954
630.2515337183324,2124.0476190476193
630.3994482449111,2131.1428571428573
630.5473714181692,2136.5238095238096
630.6953032460784,2140.4285714285716
630.8432437366109,2131.0
630.9911928977385,2116.5714285714284
631.1391507374332,2127.8571428571427
631.2871172636667,2125.095238095238
631.4350924844111,2121.6190476190477
631.5830764076385,2140.0
631.7310690413204,2115.3809523809523
631.8790703934291,2119.809523809524
632.0270804719362,2092.4761904761904
632.1750992848138,2124.190476190476
632.3231268400339,2114.285714285714
632.4711631455682,2116.5238095238096
632.6192082093887,2135.0
632.7672620394674,2123.7619047619046
632.9153246437761,2129.5238095238096
633.0633960302869,2118.4761904761904
633.2114762069714,2123.809523809524
633.3595651818019,2120.3809523809523
633.5076629627501,2125.7619047619046
633.655769557788,2122.6190476190477
633.8038849748874,2154.1428571428573
633.9520092220203,2134.714285714286
634.1001423071586,2129.0476190476193
634.2482842382743,2134.9523809523807
634.3964350233392,2137.4761904761904
634.5445946703253,2129.1428571428573
634.6927631872045,2148.0
634.8409405819486,2142.1428571428573
634.9891268625298,2151.6190476190477
635.1373220369198,2145.3333333333335
635.2855261130906,2150.4285714285716
635.4337390990139,2154.0476190476193
635.581961002662,2152.0
635.7301918320065,2150.4761904761904
635.8784315950195,2157.6190476190477
636.0266802996728,2144.4285714285716
636.1749379539384,2163.5714285714284
636.3232045657883,2140.5714285714284
636.4714801431942,2160.4761904761904
636.6197646941282,2150.285714285714
636.7680582265621,2139.6666666666665
636.9163607484679,2132.1428571428573
637.0646722678175,2124.2380952380954
637.2129927925828,2133.5714285714284
637.3613223307357,2146.809523809524
637.5096608902481,2117.5238095238096
637.6580084790921,2114.904761904762
637.8063651052395,2122.3809523809523
637.9547307766621,2133.904761904762
638.103105501332,2126.5238095238096
638.251489287221,2135.6666666666665
638.3998821423012,2132.285714285714
638.5482840745442,2125.8571428571427
638.6966950919222,2124.095238095238
638.845115202407,2116.6190476190477
638.9935444139705,2114.0
639.1419827345846,2121.6666666666665
639.2904301722214,2104.4761904761904
639.4388867348526,2123.6190476190477
639.5873524304503,2099.285714285714
639.7358272669862,2122.4285714285716
639.8843112524326,2128.6190476190477
640.032804394761,2127.904761904762
640.1813067019435,2101.2380952380954
640.3298181819521,2113.190476190476
640.4783388427585,2103.2380952380954
640.6268686923347,2097.6666666666665
640.7754077386528,2116.0
640.9239559896846,2103.4761904761904
641.0725134534018,2092.3333333333335
641.2210801377768,2105.4285714285716
641.369656050781,2105.4285714285716
641.5182412003868,2109.0
641.6668355945657,2112.6666666666665
641.8154392412898,2104.3809523809523
641.9640521485312,2096.3809523809523
642.1126743242614,2124.3333333333335
642.2613057764527,2126.6190476190477
642.4099465130769,2109.904761904762
642.5585965421058,2109.809523809524
642.7072558715113,2094.2380952380954
642.8559245092656,2099.5714285714284
643.0046024633405,2131.809523809524
643.1532897417077,2118.095238095238
643.3019863523393,2133.1428571428573
643.4506923032073,2130.4285714285716
643.5994076022836,2152.5714285714284
643.74813225754,2114.3333333333335
643.8968662769482,2124.6666666666665
644.0456096684807,2114.6666666666665
644.194362440109,2104.6190476190477
644.3431245998052,2116.9523809523807
644.4918961555409,2124.809523809524
644.6406771152883,2129.1428571428573
644.7894674870195,2112.809523809524
644.938267278706,2114.4761904761904
645.0870764983201,2115.1428571428573
645.2358951538333,2098.285714285714
645.384723253218,2109.714285714286
645.5335608044456,2098.0
645.6824078154884,2095.5238095238096
645.8312642943183,2112.3809523809523
645.9801302489071,2082.2380952380954
646.1290056872267,2072.0
646.2778906172491,2077.4285714285716
646.4267850469462,2069.5714285714284
646.5756889842899,2038.047619047619
646.724602437252,2028.142857142857
646.8735254138046,2015.857142857143
647.0224579219196,1979.5714285714287
647.1713999695689,1972.5714285714287
647.3203515647244,1935.142857142857
647.469312715358,1931.857142857143
647.6182834294416,1930.6666666666667
647.7672637149471,1929.142857142857
647.9162535798465,1918.6666666666667
648.0652530321117,1915.5238095238096
648.2142620797147,1898.0
648.3632807306274,1900.2380952380952
648.5123089928214,1900.3809523809523
648.661346874269,1908.2857142857142
648.8103943829419,1911.1904761904761
648.9594515268122,1920.904761904762
649.1085183138518,1900.047619047619
649.2575947520324,1950.5238095238096
649.4066808493262,1933.0
649.5557766137049,1954.047619047619
649.7048820531404,1954.904761904762
649.853997175605,1980.0
650.00312198907,2005.6666666666667
650.1522565015077,2002.7619047619048
650.3014007208901,2013.1904761904761
650.4505546551891,2030.857142857143
650.5997183123764,2026.952380952381
650.7488917004241,2027.904761904762
650.8980748273038,2035.6190476190477
651.047267700988,2034.2380952380952
651.1964703294481,2046.857142857143
651.3456827206562,2033.1904761904761
651.4949048825843,2042.2380952380952
651.6441368232042,2042.2380952380952
651.7933785504879,2064.6666666666665
651.9426300724073,2058.7619047619046
652.0918913969342,2025.095238095238
652.2411625320408,2038.047619047619
652.3904434856986,2065.285714285714
652.53973426588,2042.047619047619
652.6890348805565,2053.5238095238096
652.8383453377003,2029.1904761904761
652.9876656452832,2041.7142857142858
653.1369958112771,2062.4285714285716
653.2863358436539,2052.8571428571427
653.4356857503857,2063.6190476190477
653.5850455394443,2057.714285714286
653.7344152188015,2062.1428571428573
653.8837947964294,2061.6190476190477
654.0331842802998,2051.6190476190477
654.1825836783846,2040.904761904762
654.331992998656,2035.7142857142858
654.4814122490856,2033.904761904762
654.6308414376454,2052.809523809524
654.7802805723073,2029.2380952380952
654.9297296610433,2026.904761904762
655.0791887118253,2027.4285714285713
655.2286577326252,2028.142857142857
655.3781367314149,2022.0
655.5276257161663,2040.6666666666667
655.6771246948515,2028.2857142857142
655.8266336754422,2021.2857142857142
655.9761526659104,2042.6190476190477
656.125681674228,2009.857142857143
656.2752207083669,2015.8095238095239
656.424769776299,2014.047619047619
656.5743288859964,2010.5238095238096
656.7238980454308,2009.3333333333333
656.8734772625743,2004.047619047619
657.0230665453987,2024.4761904761904
657.1726659018759,2005.0
657.3222753399779,2013.095238095238
657.4718948676765,1998.2857142857142
657.6215244929438,2022.0
657.7711642237516,2031.7619047619048
657.9208140680718,1994.4285714285713
658.0704740338763,2006.4761904761904
658.2201441291372,2002.2380952380952
658.3698243618262,1995.6666666666667
658.5195147399154,2001.3333333333333
658.6692152713767,1997.904761904762
658.8189259641817,2024.7619047619048
658.9686468263028,1985.4285714285713
659.1183778657116,1993.3333333333333
659.2681190903802,1987.3809523809523
659.4178705082804,1970.4285714285713
659.5676321273841,1974.4761904761904
659.7174039556633,1983.3333333333333
659.8671860010899,1961.047619047619
660.0169782716357,1973.904761904762
660.1667807752729,1986.6190476190477
660.3165935199731,1982.2857142857142
660.4664165137084,1962.857142857143
660.6162497644507,1953.6666666666667
660.7660932801718,1966.4285714285713
660.9159470688439,1955.3809523809523
661.0658111384387,1974.904761904762
661.215685496928,1965.952380952381
661.3655701522839,1974.4285714285713
661.5154651124785,1965.904761904762
661.6653703854834,1946.2857142857142
661.8152859792706,1964.047619047619
661.9652119018119,1942.0
662.1151481610796,1949.5238095238096
662.2650947650454,1965.857142857143
662.415051721681,1956.095238095238
662.5650190389588,1944.5238095238096
662.7149967248502,1956.3333333333333
662.8649847873274,1952.5238095238096
663.0149832343625,1950.0
663.164992073927,1943.1904761904761
663.3150113139931,1926.2380952380952
663.4650409625326,1937.4761904761904
663.6150810275174,1933.6666666666667
663.7651315169196,1927.4285714285713
663.9151924387108,1930.0
664.0652638008635,1937.5714285714287
664.2153456113489,1930.857142857143
664.3654378781393,1916.0
664.5155406092067,1931.7142857142858
664.6656538125228,1939.8095238095239
664.8157774960596,1946.857142857143
664.965911667789,1967.4285714285713
665.116056335683,1953.5714285714287
665.2662115077135,1960.3809523809523
665.4163771918523,1950.3333333333333
665.5665533960715,1943.6190476190477
665.7167401283428,1956.5714285714287
665.8669373966384,1935.047619047619
666.0171452089301,1946.7619047619048
666.1673635731895,1947.8095238095239
666.317592497389,1938.904761904762
666.4678319895003,1957.2857142857142
666.6180820574953,1965.5238095238096
666.7683427093459,1951.2857142857142
666.9186139530243,1943.142857142857
667.0688957965019,1944.3333333333333
667.2191882477512,1941.4761904761904
667.3694913147436,1937.5238095238096
667.5198050054514,1926.4285714285713
667.6701293278463,1946.2857142857142
667.8204642899002,1951.1904761904761
667.9708098995852,1938.3333333333333
668.1211661648731,1964.3809523809523
668.271533093736,1963.6190476190477
668.4219106941455,1939.3333333333333
668.5722989740736,1951.7142857142858
668.7226979414925,1961.6190476190477
668.8731076043739,1937.095238095238
669.0235279706897,1957.095238095238
669.1739590484117,1947.4761904761904
669.3244008455122,1944.7142857142858
669.4748533699628,1947.857142857143
669.6253166297356,1942.6666666666667
669.7757906328022,1967.5714285714287
669.9262753871351,1969.3333333333333
670.0767709007057,1953.3809523809523
670.227277181486,1958.1904761904761
670.3777942374481,1963.5714285714287
670.5283220765638,1967.2857142857142
670.6788607068052,1956.095238095238
670.8294101361438,1976.8095238095239
670.9799703725519,1964.142857142857
671.1305414240014,1966.095238095238
671.281123298464,1957.904761904762
671.4317160039118,1979.047619047619
671.5823195483167,1964.904761904762
671.7329339396504,1959.3809523809523
671.8835591858851,1962.047619047619
672.0341952949927,1977.3333333333333
672.184842274945,1984.904761904762
672.335500133714,1960.2380952380952
672.4861688792714,1973.095238095238
672.6368485195895,1960.7142857142858
672.7875390626399,1950.8095238095239
672.9382405163947,1968.0
673.0889528888256,1970.7619047619048
673.2396761879048,1978.904761904762
673.3904104216041,1980.4761904761904
673.5411555978953,1977.8095238095239
673.6919117247505,1975.3333333333333
673.8426788101416,1970.3809523809523
673.9934568620404,1961.047619047619
674.1442458884188,1964.3333333333333
674.2950458972489,1965.5238095238096
674.4458568965025,1983.5238095238096
674.5966788941516,1979.7142857142858
674.747511898168,1982.1904761904761
674.8983559165238,1967.4285714285713
675.0492109571906,1954.0
675.2000770281405,1968.1904761904761
675.3509541373455,1972.4285714285713
675.5018422927776,1949.6190476190477
675.6527415024084,1962.952380952381
675.80365177421,1953.142857142857
675.9545731161544,1956.2857142857142
676.1055055362134,1939.5238095238096
676.2564490423589,1934.7619047619048
676.4074036425629,1945.047619047619
676.5583693447973,1933.0
676.7093461570339,1935.904761904762
676.8603340872448,1941.7142857142858
677.0113331434019,1926.5714285714287
677.162343333477,1928.3333333333333
677.3133646654421,1934.8095238095239
677.464397147269,1920.7142857142858
677.6154407869299,1903.7619047619048
677.7664955923964,1891.8095238095239
677.9175615716406,1881.952380952381
678.0686387326343,1902.6666666666667
678.2197270833497,1880.6190476190477
678.3708266317583,1886.2380952380952
678.5219373858323,1872.857142857143
678.6730593535435,1860.2857142857142
678.824192542864,1831.3809523809523
678.9753369617654,1807.3333333333333
679.12649261822,1783.5714285714287
679.2776595201994,1741.142857142857
679.4288376756758,1723.952380952381
679.5800270926209,1694.3809523809523
679.7312277790065,1657.904761904762
679.8824397428049,1635.7142857142858
680.0336629919877,1594.952380952381
680.184897534527,1596.857142857143
680.3361433783947,1581.1904761904761
680.4874005315626,1561.2857142857142
680.6386690020026,1551.142857142857
680.789948797687,1531.2380952380952
680.9412399265873,1508.5238095238096
681.0925423966754,1494.6666666666667
681.2438562159235,1494.904761904762
681.3951813923034,1471.047619047619
681.5465179337871,1476.5714285714287
681.6978658483463,1464.0
681.849225143953,1471.6190476190477
682.0005958285792,1484.0
682.1519779101968,1494.6666666666667
682.3033713967778,1502.5714285714287
682.454776296294,1517.5714285714287
682.6061926167172,1524.047619047619
682.7576203660196,1556.142857142857
682.909059552173,1550.0
683.0605101831491,1558.7142857142858
683.2119722669202,1550.095238095238
683.363445811458,1551.047619047619
683.5149308247344,1572.904761904762
683.6664273147214,1555.6666666666667
683.817935289391,1550.142857142857
683.9694547567149,1560.952380952381
684.1209857246652,1559.857142857143
684.2725282012136,1583.2380952380952
684.4240821943322,1582.904761904762
684.575647711993,1593.142857142857
684.7272247621678,1592.904761904762
684.8788133528285,1619.2380952380952
685.030413491947,1616.952380952381
685.1820251874954,1621.7142857142858
685.3336484474453,1620.6666666666667
685.4852832797689,1639.142857142857
685.6369296924379,1626.2857142857142
685.7885876934245,1635.6666666666667
685.9402572907004,1634.3809523809523
686.0919384922374,1640.0
686.243631306008,1637.952380952381
686.3953357399834,1633.4285714285713
686.5470518021359,1648.3333333333333
686.6987795004374,1637.6190476190477
686.8505188428596,1657.4761904761904
687.0022698373748,1635.6666666666667
687.1540324919547,1642.3333333333333
687.305806814571,1635.904761904762
687.457592813196,1627.7142857142858
687.6093904958016,1631.7619047619048
687.7611998703594,1647.2380952380952
687.9130209448416,1620.142857142857
688.06485372722,1646.952380952381
688.2166982254664,1625.7619047619048
688.3685544475532,1624.047619047619
688.5204224014517,1627.5714285714287
688.6723020951341,1626.5238095238096
688.8241935365724,1649.5714285714287
688.9760967337384,1636.095238095238
689.1280116946041,1639.4285714285713
689.2799384271414,1627.2857142857142
689.4318769393221,1629.4761904761904
689.5838272391181,1644.7142857142858
689.7357893345018,1645.0
689.8877632334445,1667.0
690.0397489439183,1679.6190476190477
690.1917464738954,1668.4285714285713
690.3437558313473,1653.3809523809523
690.4957770242462,1680.2857142857142
690.6478100605639,1672.1904761904761
690.7998549482725,1661.1904761904761
690.9519116953436,1690.0
691.1039803097494,1676.0
691.2560607994618,1679.857142857143
691.4081531724526,1678.3333333333333
691.5602574366937,1687.3809523809523
691.7123736001571,1672.952380952381
691.8645016708147,1670.952380952381
692.0166416566384,1680.952380952381
692.1687935656001,1671.4761904761904
692.3209574056718,1667.2380952380952
692.4731331848254,1681.5238095238096
692.6253209110328,1668.3333333333333
692.7775205922658,1676.4761904761904
692.9297322364964,1667.1904761904761
693.0819558516966,1658.2857142857142
693.2341914458384,1679.095238095238
693.3864390268934,1648.6666666666667
693.5386986028338,1649.857142857143
693.6909701816314,1640.3809523809523
693.8432537712582,1643.2857142857142
693.995549379686,1661.4761904761904
694.1478570148868,1652.8095238095239
694.3001766848325,1648.4285714285713
694.452508397495,1639.904761904762
694.6048521608463,1651.4761904761904
694.7572079828582,1656.4285714285713
694.9095758715026,1625.6666666666667
695.0619558347516,1621.7142857142858
695.214347880577,1635.3333333333333
695.3667520169506,1621.952380952381
695.5191682518446,1642.1904761904761
695.6715965932308,1634.8095238095239
695.824037049081,1630.4761904761904
695.9764896273671,1627.142857142857
696.1289543360613,1631.4761904761904
696.2814311831353,1625.904761904762
696.433920176561,1657.952380952381
696.5864213243103,1646.4761904761904
696.7389346343555,1640.2380952380952
696.891460114668,1642.904761904762
697.0439977732199,1653.8095238095239
697.1965476179832,1641.6190476190477
697.3491096569298,1670.6190476190477
697.5016838980316,1657.047619047619
697.6542703492605,1670.3333333333333
697.8068690185886,1648.3809523809523
697.9594799139875,1655.6666666666667
698.1121030434292,1640.047619047619
698.2647384148859,1653.952380952381
698.417386036329,1656.6666666666667
698.570045915731,1674.095238095238
698.7227180610635,1656.095238095238
698.8754024802984,1663.095238095238
699.0280991814077,1658.2380952380952
699.1808081723632,1676.3809523809523
699.3335294611371,1675.6190476190477
699.4862630557011,1656.2380952380952
699.6390089640271,1677.952380952381
699.791767194087,1683.5714285714287
699.944537753853,1654.8095238095239
700.0973206512966,1662.3809523809523
700.2501158943901,1678.6666666666667
700.4029234911052,1664.5238095238096
700.5557434494139,1657.8095238095239
700.708575777288,1664.142857142857
700.8614204826996,1655.6190476190477
701.0142775736206,1653.5238095238096
701.1671470580227,1665.5714285714287
701.320028943878,1653.0
701.4729232391585,1655.5238095238096
701.6258299518358,1652.3809523809523
701.7787490898822,1663.1904761904761
701.9316806612694,1646.6190476190477
702.0846246739693,1648.047619047619
702.237581135954,1644.6666666666667
702.3905500551953,1634.4285714285713
702.543531439665,1644.4761904761904
702.696525297335,1654.0
702.8495316361776,1642.4285714285713
703.0025504641644,1652.3333333333333
703.1555817892674,1658.6666666666667
703.3086256194586,1640.7142857142858
703.4616819627098,1644.6666666666667
703.6147508269929,1649.5238095238096
703.7678322202798,1647.7142857142858
703.9209261505426,1639.5238095238096
704.074032625753,1649.4761904761904
704.2271516538833,1656.2857142857142
704.3802832429049,1634.6190476190477
704.5334274007901,1617.095238095238
704.6865841355105,1646.3809523809523
704.8397534550384,1640.7142857142858
704.9929353673454,1628.2857142857142
705.1461298804035,1633.4285714285713
705.2993370021848,1614.857142857143
705.4525567406608,1627.095238095238
705.605789103804,1654.904761904762
705.759034099586,1644.142857142857
705.9122917359786,1621.8095238095239
706.0655620209538,1637.2380952380952
706.2188449624837,1621.142857142857
706.3721405685401,1628.142857142857
706.5254488470948,1608.3333333333333
706.67876980612,1632.047619047619
706.8321034535874,1615.047619047619
706.9854497974688,1599.7619047619048
707.1388088457365,1604.3809523809523
707.2921806063621,1602.7142857142858
707.4455650873176,1605.3333333333333
707.598962296575,1601.7619047619048
707.7523722421062,1627.3809523809523
707.9057949318831,1600.1904761904761
708.0592303738774,1593.904761904762
708.2126785760613,1601.1904761904761
708.3661395464067,1577.6190476190477
708.5196132928854,1608.047619047619
708.6730998234696,1584.7619047619048
708.8265991461308,1586.857142857143
708.980111268841,1589.5714285714287
709.1336361995723,1590.5238095238096
709.2871739462967,1588.2857142857142
709.4407245169859,1561.1904761904761
709.5942879196118,1587.857142857143
709.7478641621465,1572.6666666666667
709.9014532525619,1568.6190476190477
710.0550551988297,1557.095238095238
710.2086700089219,1566.6190476190477
710.3622976908107,1542.3333333333333
710.5159382524675,1548.857142857143
710.6695917018649,1537.952380952381
710.8232580469742,1534.7142857142858
710.9769372957676,1533.142857142857
711.130629456217,1516.095238095238
711.2843345362942,1486.3809523809523
711.4380525439714,1484.8095238095239
711.5917834872203,1473.0
711.7455273740127,1462.1904761904761
711.8992842123208,1455.5238095238096
712.0530540101163,1438.1904761904761
712.2068367753714,1434.4285714285713
712.3606325160576,1415.6666666666667
712.5144412401471,1406.047619047619
712.6682629556119,1390.6666666666667
712.8220976704237,1356.1904761904761
712.9759453925544,1352.3333333333333
713.1298061299763,1358.1904761904761
713.2836798906608,1330.2380952380952
713.4375666825802,1326.4285714285713
713.5914665137061,1312.4761904761904
713.7453793920107,1297.3809523809523
713.8993053254658,1309.7142857142858
714.0532443220434,1284.5714285714287
714.2071963897154,1280.095238095238
714.3611615364534,1293.2380952380952
714.5151397702299,1272.857142857143
714.6691310990163,1271.5238095238096
714.823135530785,1263.7619047619048
714.9771530735075,1274.2857142857142
715.1311837351558,1267.5714285714287
715.2852275237019,1281.7619047619048
715.4392844471179,1277.095238095238
715.5933545133753,1299.3333333333333
715.7474377304463,1300.5714285714287
715.9015341063027,1295.2857142857142
716.0556436489167,1314.047619047619
716.2097663662598,1312.047619047619
716.3639022663042,1320.6666666666667
716.5180513570217,1339.047619047619
716.6722136463843,1339.952380952381
716.826389142364,1344.3333333333333
716.9805778529324,1339.7142857142858
717.1347797860617,1359.5714285714287
717.2889949497237,1363.952380952381
717.4432233518903,1368.4285714285713
717.5974650005336,1388.952380952381
717.7517199036254,1376.4761904761904
717.9059880691375,1387.5714285714287
718.060269505042,1379.5714285714287
718.2145642193107,1382.6666666666667
718.3688722199156,1364.047619047619
718.5231935148286,1361.5238095238096
718.6775281120215,1363.1904761904761
718.8318760194663,1353.904761904762
718.9862372451352,1355.2857142857142
719.1406117969996,1339.7142857142858
719.2949996830318,1336.095238095238
719.4494009112036,1333.904761904762
719.6038154894869,1315.5238095238096
719.7582434258536,1308.2857142857142
719.9126847282757,1311.095238095238
720.0671394047251,1287.047619047619
720.2216074631738,1288.1904761904761
720.3760889115933,1273.2380952380952
720.530583757956,1280.7142857142858
720.6850920102338,1277.6190476190477
720.8396136763982,1276.5714285714287
720.9941487644217,1277.6666666666667
721.1486972822756,1281.6666666666667
721.3032592379323,1270.047619047619
721.4578346393635,1282.142857142857
721.6124234945412,1275.142857142857
721.7670258114372,1273.095238095238
721.9216415980236,1275.3333333333333
722.076270862272,1272.5238095238096
722.2309136121547,1284.4761904761904
722.3855698556436,1278.8095238095239
722.5402396007103,1270.4285714285713
722.6949228553269,1274.4285714285713
722.8496196274654,1271.142857142857
723.0043299250975,1275.095238095238
723.1590537561954,1269.5714285714287
723.3137911287308,1274.4761904761904
723.4685420506758,1266.4761904761904
723.623306530002,1275.857142857143
723.7780845746815,1275.4761904761904
723.9328761926865,1265.2857142857142
724.0876813919886,1263.1904761904761
724.2425001805598,1258.142857142857
724.3973325663719,1261.4761904761904
724.5521785573969,1264.1904761904761
724.7070381616068,1254.4761904761904
724.8619113869735,1254.857142857143
725.0167982414689,1270.7142857142858
725.1716987330648,1253.3333333333333
725.3266128697333,1262.952380952381
725.4815406594462,1254.952380952381
725.6364821101754,1247.5238095238096
725.7914372298928,1261.7142857142858
725.9464060265707,1272.857142857143
726.1013885081804,1257.5238095238096
726.2563846826944,1266.952380952381
726.4113945580842,1272.5238095238096
726.5664181423219,1264.5238095238096
726.7214554433793,1256.047619047619
726.8765064692285,1275.5238095238096
727.0315712278414,1266.5714285714287
727.1866497271897,1267.1904761904761
727.3417419752454,1283.5238095238096
727.4968479799807,1277.6190476190477
727.6519677493673,1277.2857142857142
727.807101291377,1277.8095238095239
727.9622486139817,1275.7142857142858
728.1174097251537,1284.7619047619048
728.2725846328647,1279.2857142857142
728.4277733450864,1283.1904761904761
728.582975869791,1303.6190476190477
728.7381922149503,1305.4761904761904
728.8934223885364,1302.5238095238096
729.0486663985209,1304.904761904762
729.2039242528759,1321.952380952381
729.3591959595734,1324.4285714285713
729.5144815265852,1317.2857142857142
729.6697809618832,1333.7142857142858
729.8250942734394,1326.095238095238
729.9804214692258,1343.2380952380952
730.1357625572141,1341.4761904761904
730.2911175453763,1323.095238095238
730.4464864416843,1340.3809523809523
730.6018692541102,1341.7619047619048
730.7572659906257,1334.4285714285713
730.9126766592028,1332.7619047619048
731.0681012678133,1348.4285714285713
731.2235398244294,1340.6666666666667
731.3789923370229,1348.5714285714287
731.5344588135655,1350.5238095238096
731.6899392620294,1340.6666666666667
731.8454336903864,1342.3809523809523
732.0009421066084,1343.047619047619
732.1564645186673,1330.4761904761904
732.3120009345353,1328.7619047619048
732.4675513621838,1335.3809523809523
732.6231158095852,1347.4761904761904
732.778694284711,1334.5238095238096
732.9342867955336,1330.1904761904761
733.0898933500246,1344.0
733.245513956156,1320.3333333333333
733.4011486218997,1348.3809523809523
733.5567973552274,1354.047619047619
733.7124601641115,1334.2380952380952
733.8681370565236,1354.952380952381
734.0238280404355,1325.6190476190477
734.1795331238195,1350.5714285714287
734.3352523146473,1329.5714285714287
734.4909856208908,1335.2380952380952
734.6467330505218,1343.095238095238
734.8024946115127,1348.5714285714287
734.9582703118347,1332.047619047619
735.1140601594605,1358.3333333333333
735.2698641623613,1350.5714285714287
735.4256823285095,1348.7619047619048
735.5815146658769,1357.5714285714287
735.7373611824353,1359.857142857143
735.8932218861567,1337.7619047619048
736.049096785013,1348.8095238095239
736.2049858869763,1354.4285714285713
736.3608892000183,1343.4761904761904
736.5168067321108,1352.8095238095239
736.672738491226,1340.2857142857142
736.8286844853359,1356.952380952381
736.9846447224121,1360.047619047619
737.1406192104266,1356.142857142857
737.2966079573514,1371.047619047619
737.4526109711585,1346.5238095238096
737.6086282598196,1341.095238095238
737.7646598313067,1377.3333333333333
737.9207056935918,1345.095238095238
738.0767658546469,1355.904761904762
738.2328403224436,1375.904761904762
738.3889291049541,1364.1904761904761
738.5450322101501,1364.6190476190477
738.7011496460038,1363.3333333333333
738.857281420487,1352.5714285714287
739.0134275415714,1361.095238095238
739.1695880172292,1368.2857142857142
739.3257628554322,1360.3333333333333
739.4819520641523,1352.1904761904761
739.6381556513616,1369.3809523809523
739.7943736250318,1377.1904761904761
739.9506059931348,1365.2857142857142
740.1068527636427,1361.7142857142858
740.2631139445273,1357.4285714285713
740.4193895437605,1369.3333333333333
740.5756795693144,1386.3809523809523
740.7319840291608,1363.2380952380952
740.8883029312715,1373.047619047619
741.0446362836186,1373.6190476190477
741.2009840941739,1376.2857142857142
741.3573463709093,1370.8095238095239
741.5137231217969,1374.047619047619
741.6701143548084,1377.7142857142858
741.826520077916,1373.0
741.9829402990913,1371.2380952380952
742.1393750263064,1388.047619047619
742.2958242675331,1365.8095238095239
742.4522880307436,1367.3809523809523
742.6087663239094,1356.0
742.7652591550027,1373.0
742.9217665319954,1362.3809523809523
743.0782884628593,1355.047619047619
743.2348249555666,1366.095238095238
743.3913760180887,1344.142857142857
743.547941658398,1363.5238095238096
743.7045218844663,1372.4761904761904
743.8611167042654,1350.3809523809523
744.0177261257672,1354.8095238095239
744.1743501569439,1367.4285714285713
744.3309888057671,1350.857142857143
744.4876420802088,1364.4285714285713
744.644309988241,1343.8095238095239
744.8009925378358,1347.952380952381
744.9576897369647,1351.4285714285713
745.1144015935997,1335.3333333333333
745.271128115713,1339.5714285714287
745.4278693112764,1352.3333333333333
745.5846251882617,1341.3333333333333
745.7413957546408,1348.6190476190477
745.8981810183859,1332.3809523809523
746.0549809874686,1342.5238095238096
746.211795669861,1336.952380952381
746.368625073535,1318.095238095238
746.5254692064624,1332.5238095238096
746.6823280766152,1336.047619047619
746.8392016919654,1310.952380952381
746.9960900604849,1310.5714285714287
747.1529931901455,1318.3809523809523
747.3099110889192,1316.7619047619048
747.4668437647779,1317.952380952381
747.6237912256935,1328.4761904761904
747.780753479638,1317.4761904761904
747.9377305345831,1303.4761904761904
748.0947223985011,1321.6190476190477
748.2517290793636,1292.142857142857
748.4087505851426,1294.2380952380952
748.56578692381,1292.7142857142858
748.7228381033378,1295.4285714285713
748.8799041316979,1295.095238095238
749.0369850168621,1292.8095238095239
749.1940807668025,1302.4285714285713
749.3511913894909,1285.4285714285713
749.5083168928993,1289.5238095238096
749.6654572849995,1269.2380952380952
749.8226125737635,1291.2380952380952
749.9797827671632,1280.142857142857
750.1369678731705,1291.047619047619
750.2941678997574,1276.2380952380952
750.4513828548958,1278.3809523809523
750.6086127465576,1272.4761904761904
750.7658575827145,1275.4761904761904
750.9231173713388,1260.2380952380952
751.0803921204022,1271.5714285714287
751.2376818378766,1259.8095238095239
751.394986531734,1270.2380952380952
751.5523062099463,1259.857142857143
751.7096408804854,1263.2857142857142
751.8669905513233,1264.2380952380952
752.0243552304319,1263.952380952381
752.1817349257828,1269.857142857143
