x-position,value
2306.0,378.66285714285715
2307.0,382.0772357723577
2308.0,374.64150943396226
2309.0,375.68194070080864
2310.0,376.9845758354756
2311.0,377.7840616966581
2312.0,385.5
2313.0,378.8955223880597
2314.0,385.27
2315.0,376.5408163265306
2316.0,375.51025641025643
2317.0,383.33730158730157
2318.0,384.676
2319.0,382.1609589041096
2320.0,381.9145569620253
2321.0,384.91634980988596
2322.0,390.1095890410959
2323.0,403.6216216216216
2324.0,408.1826923076923
2325.0,408.3833333333333
2326.0,441.8867924528302
2327.0,426.0394736842105
2328.0,451.08
2329.0,490.2647058823529
2330.0,538.5714285714286
2331.0,589.8620689655172
2332.0,587.1724137931035
2333.0,627.5
2334.0,666.9666666666667
2335.0,735.2413793103449
2336.0,767.0
2337.0,853.6428571428571
2338.0,895.4827586206897
2339.0,935.2068965517242
2340.0,1019.9310344827586
2341.0,1064.4333333333334
2342.0,1182.5714285714287
2343.0,1239.1
2344.0,1273.483870967742
2345.0,1359.9032258064517
2346.0,1417.25
2347.0,1509.225806451613
2348.0,1640.6333333333334
2349.0,1712.2666666666667
2350.0,1882.3793103448277
2351.0,1929.2068965517242
2352.0,1983.1379310344828
2353.0,1989.2333333333333
2354.0,2114.6428571428573
2355.0,2074.0333333333333
2356.0,2235.035714285714
2357.0,2149.0
2358.0,2248.793103448276
2359.0,2141.9333333333334
2360.0,2084.967741935484
2361.0,2155.9655172413795
2362.0,2118.5862068965516
2363.0,2092.3214285714284
2364.0,1965.448275862069
2365.0,1862.8620689655172
2366.0,1819.4642857142858
2367.0,1709.392857142857
2368.0,1634.2857142857142
2369.0,1506.0
2370.0,1454.8148148148148
2371.0,1337.0
2372.0,1230.5
2373.0,1075.9259259259259
2374.0,998.2692307692307
2375.0,910.2
2376.0,833.16
2377.0,766.0434782608696
2378.0,717.7142857142857
2379.0,627.7142857142857
2380.0,542.6521739130435
2381.0,442.7173913043478
2382.0,413.3658536585366
2383.0,387.4736842105263
2384.0,377.9808219178082
2385.0,379.89240506329116
2386.0,374.30982367758185
2387.0,373.1478260869565
2388.0,373.2635294117647
2389.0,375.88169642857144
2390.0,372.2328767123288
2391.0,375.7217391304348
2392.0,375.0761421319797
2393.0,373.324200913242
2394.0,373.7469879518072
2395.0,373.12931034482756
2396.0,373.4714285714286
2397.0,375.82876712328766
2398.0,377.01851851851853
2399.0,379.1220238095238
2400.0,379.2144927536232
2401.0,382.13574660633486
2402.0,371.51797040169134
2403.0,374.4195804195804
2404.0,375.6706231454006
2405.0,373.04282655246254
2406.0,374.970189701897
2407.0,375.546875
2408.0,373.9975369458128
2409.0,377.2564102564103
2410.0,383.9528985507246
2411.0,383.7455089820359
2412.0,389.21465968586386
2413.0,393.3611111111111
2414.0,407.75
2415.0,417.0693069306931
2416.0,427.03846153846155
2417.0,462.1923076923077
2418.0,502.02702702702703
2419.0,530.1714285714286
2420.0,565.6857142857143
2421.0,641.1724137931035
2422.0,679.483870967742
2423.0,720.8333333333334
2424.0,801.6896551724138
2425.0,837.125
2426.0,996.0689655172414
2427.0,1072.7666666666667
2428.0,1215.9285714285713
2429.0,1343.0
2430.0,1362.15625
2431.0,1551.2068965517242
2432.0,1659.7
2433.0,1812.896551724138
2434.0,1921.5
2435.0,2057.3333333333335
2436.0,2184.6
2437.0,2323.5666666666666
2438.0,2472.233333333333
2439.0,2627.4333333333334
2440.0,2750.0
2441.0,3039.0689655172414
2442.0,3151.1724137931033
2443.0,3354.448275862069
2444.0,3490.1724137931033
2445.0,3523.0333333333333
2446.0,3630.448275862069
2447.0,3558.0333333333333
2448.0,3571.9666666666667
2449.0,3568.206896551724
2450.0,3445.3793103448274
2451.0,3306.866666666667
2452.0,3177.1612903225805
2453.0,3046.451612903226
2454.0,3036.0666666666666
2455.0,2854.9
2456.0,2817.6071428571427
2457.0,2602.3571428571427
2458.0,2433.714285714286
2459.0,2330.8846153846152
2460.0,2135.423076923077
2461.0,1962.08
2462.0,1802.7083333333333
2463.0,1645.2608695652175
2464.0,1426.7727272727273
2465.0,1192.7619047619048
2466.0,951.3
2467.0,748.6
2468.0,595.15
2469.0,477.625
2470.0,434.5625
2471.0,407.19354838709677
2472.0,387.66829268292685
2473.0,384.74901960784314
2474.0,387.5144230769231
2475.0,380.5524691358025
2476.0,384.824
2477.0,380.63823529411764
2478.0,385.1636363636364
2479.0,392.1657142857143
2480.0,400.9389312977099
2481.0,392.13471502590676
2482.0,396.78014184397165
2483.0,420.84285714285716
2484.0,407.0851063829787
2485.0,454.4313725490196
2486.0,465.47727272727275
2487.0,508.4
2488.0,546.7333333333333
2489.0,602.5555555555555
2490.0,644.6923076923077
2491.0,686.2962962962963
2492.0,715.3666666666667
2493.0,788.25
2494.0,799.1333333333333
2495.0,865.0
2496.0,921.8965517241379
2497.0,976.7931034482758
2498.0,1032.9310344827586
2499.0,1058.4666666666667
2500.0,1122.7586206896551
2501.0,1220.7241379310344
2502.0,1254.1724137931035
2503.0,1292.0333333333333
2504.0,1387.0
2505.0,1434.8275862068965
2506.0,1544.0
2507.0,1614.8214285714287
2508.0,1701.107142857143
2509.0,1706.5
2510.0,1691.103448275862
2511.0,1676.551724137931
2512.0,1648.896551724138
2513.0,1598.2333333333333
2514.0,1537.7096774193549
2515.0,1514.9666666666667
2516.0,1454.5
2517.0,1409.2
2518.0,1384.551724137931
2519.0,1315.0
2520.0,1246.8333333333333
2521.0,1196.857142857143
2522.0,1131.1851851851852
2523.0,1043.5357142857142
2524.0,1009.8
2525.0,935.28
2526.0,899.2272727272727
2527.0,801.3333333333334
2528.0,727.2
2529.0,625.05
2530.0,528.7826086956521
2531.0,436.0869565217391
2532.0,392.0625
2533.0,379.50467289719626
2534.0,375.80396475770925
2535.0,377.58953168044076
2536.0,370.3107822410148
2537.0,377.9926108374384
2538.0,373.22654462242565
2539.0,375.80299785867237
2540.0,375.9947368421053
2541.0,373.6902286902287
2542.0,376.7286063569682
2543.0,377.09183673469386
2544.0,374.7493261455526
2545.0,377.4971098265896
2546.0,372.296875
2547.0,378.13428571428574
2548.0,379.2
2549.0,372.42827442827445
2550.0,373.3259423503326
2551.0,373.0426966292135
2552.0,374.52912621359224
2553.0,375.1569086651054
2554.0,381.85632183908046
2555.0,371.9368191721133
2556.0,374.99506172839506
2557.0,372.4794188861986
2558.0,378.32682926829267
2559.0,376.7709923664122
2560.0,374.0872483221477
2561.0,377.16712328767125
2562.0,376.072
2563.0,374.22222222222223
2564.0,379.7874659400545
2565.0,373.01132075471696
2566.0,375.3708439897698
2567.0,372.52410901467505
2568.0,374.8074074074074
2569.0,377.3917274939173
2570.0,379.5959595959596
2571.0,373.67699115044246
2572.0,383.1391304347826
2573.0,376.5558583106267
2574.0,375.30858468677496
2575.0,374.53132250580046
2576.0,371.86486486486484
2577.0,372.72222222222223
2578.0,374.3010989010989
2579.0,378.79383886255926
2580.0,376.1256038647343
2581.0,377.40314136125653
2582.0,374.7845528455285
2583.0,377.94736842105266
2584.0,375.4659949622166
2585.0,376.56388888888887
2586.0,373.18367346938777
2587.0,378.1020408163265
2588.0,372.94536817102136
2589.0,374.062656641604
2590.0,373.56344086021505
2591.0,376.65945945945947
2592.0,374.7668269230769
2593.0,375.93039443155453
2594.0,374.936
2595.0,378.62613981762917
2596.0,378.4567901234568
2597.0,375.59914712153517
2598.0,373.3214990138067
2599.0,374.6382428940569
2600.0,375.72035794183444
2601.0,375.868154158215
2602.0,370.5569105691057
2603.0,377.9154228855721
2604.0,377.4301994301994
2605.0,378.50502512562815
2606.0,375.0744416873449
2607.0,375.8686327077748
2608.0,381.3128834355828
2609.0,377.2069892473118
2610.0,378.1807228915663
2611.0,380.3172205438066
2612.0,380.98338870431894
2613.0,378.31549295774647
2614.0,378.7035175879397
2615.0,376.15023474178406
2616.0,373.33265720081135
2617.0,375.78054298642536
2618.0,375.26429980276134
2619.0,382.29924242424244
2620.0,377.5198863636364
2621.0,377.5895765472313
2622.0,375.2972972972973
2623.0,373.0040650406504
2624.0,380.69888475836433
2625.0,375.7076923076923
2626.0,376.7325581395349
2627.0,377.6111111111111
2628.0,377.7982195845697
2629.0,377.78409090909093
2630.0,382.15960912052117
2631.0,374.90796019900495
2632.0,379.4017857142857
2633.0,373.76789587852494
2634.0,376.21545667447305
2635.0,375.80095923261393
2636.0,378.4903381642512
2637.0,375.67676767676767
2638.0,380.27272727272725
2639.0,379.3340707964602
2640.0,383.73040752351096
2641.0,377.17164179104475
2642.0,379.34871794871793
2643.0,391.2443438914027
2644.0,393.44239631336404
2645.0,424.92857142857144
2646.0,401.7251908396947
2647.0,417.2736842105263
2648.0,443.61290322580646
2649.0,475.7435897435897
2650.0,510.0625
2651.0,552.3333333333334
2652.0,597.5
2653.0,621.3793103448276
2654.0,659.8620689655172
2655.0,700.0322580645161
2656.0,731.4666666666667
2657.0,760.6206896551724
2658.0,803.4333333333333
2659.0,811.78125
2660.0,897.8275862068965
2661.0,931.2333333333333
2662.0,988.9310344827586
2663.0,1064.642857142857
2664.0,1073.2903225806451
2665.0,1177.2068965517242
2666.0,1278.148148148148
2667.0,1329.148148148148
2668.0,1325.9310344827586
2669.0,1340.0344827586207
2670.0,1395.25
2671.0,1349.9666666666667
2672.0,1295.4666666666667
2673.0,1325.7857142857142
2674.0,1301.2333333333333
2675.0,1221.7096774193549
2676.0,1234.2413793103449
2677.0,1191.551724137931
2678.0,1167.5862068965516
2679.0,1084.3333333333333
2680.0,1088.25
2681.0,1075.6296296296296
2682.0,1041.7037037037037
2683.0,959.2307692307693
2684.0,903.8076923076923
2685.0,864.16
2686.0,861.1739130434783
2687.0,795.0454545454545
2688.0,730.6
2689.0,684.7826086956521
2690.0,624.75
2691.0,612.8888888888889
2692.0,601.0
2693.0,610.4
2694.0,649.8275862068965
2695.0,673.6551724137931
2696.0,728.551724137931
2697.0,773.7666666666667
2698.0,821.8275862068965
2699.0,884.9310344827586
2700.0,942.5
2701.0,1009.2333333333333
2702.0,1110.6206896551723
2703.0,1177.0689655172414
2704.0,1279.2142857142858
2705.0,1285.9032258064517
2706.0,1452.607142857143
2707.0,1471.2333333333333
2708.0,1627.2142857142858
2709.0,1732.0
2710.0,1693.2
2711.0,1832.3103448275863
2712.0,1952.5357142857142
2713.0,1968.5714285714287
2714.0,2044.5
2715.0,2165.214285714286
2716.0,2218.259259259259
2717.0,2105.862068965517
2718.0,2092.0689655172414
2719.0,2030.9666666666667
2720.0,2090.8928571428573
2721.0,1919.2758620689656
2722.0,1896.6206896551723
2723.0,1837.655172413793
2724.0,1785.4285714285713
2725.0,1715.7857142857142
2726.0,1611.0357142857142
2727.0,1530.6296296296296
2728.0,1461.9259259259259
2729.0,1358.8461538461538
2730.0,1229.576923076923
2731.0,1145.44
2732.0,1050.0
2733.0,961.0
2734.0,879.0869565217391
2735.0,774.1363636363636
2736.0,710.3333333333334
2737.0,607.05
2738.0,532.0909090909091
2739.0,420.98571428571427
2740.0,411.3
2741.0,388.3115384615385
2742.0,383.9
2743.0,385.83393501805057
2744.0,388.87142857142857
2745.0,379.5240506329114
2746.0,392.4139784946237
2747.0,387.44200626959247
2748.0,391.14942528735634
